,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,Sequent_N,Ref_N,Hour_UTC+1,Operator,Latitude,Longitude,CropHeight,BBCH,Crop-EN,Crop-ES,Crop-FR,Crop-IT,Crop-LA,Crop-PL,Rowsp_(cm),RowOr(deg),SkyCond,LicorLAI,std_Licor,PocketLAI,std_PockLA,AccuPAR,std_AccuPA,Note
47,POINT (546751.4070803869 4605599.803128497),2017-03-21,0.0214,0.0463,0.0198,0.3533,0.0704,0.2905,0.3598,0.3765,0.1361,0.0606,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,36,AA.S_Capitanata.24_2017_LAI,5:46 PM,Riefolo C. - Ruggieri S.,41.600735,15.561016,10-30 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.040,0.220,,,,,
48,POINT (546559.6773605389 4605659.623737068),2017-03-21,0.0145,0.0329,0.0115,0.379,0.0596,0.2884,0.3889,0.4098,0.1115,0.0446,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,34,AA.S_Capitanata.22_2017_LAI,5:37 PM,Riefolo C. - Ruggieri S.,41.601285,15.558720,>50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,4.110,0.050,,,,,
49,POINT (544412.3417993723 4606038.850999913),2017-03-21,0.0217,0.0454,0.0132,0.5791,0.0815,0.432,0.5622,0.6001,0.1821,0.0766,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,23,AA.S_Capitanata.11_2017_LAI,4:35 PM,Riefolo C. - Ruggieri S.,41.604823,15.532981,>50 cm,,Uncultivated,No cultivado,Inculte,Incolto,,Nieuprawny,,,Sunny - no clouds,8.980,0.495,,,,,Natural area
50,POINT (544159.8809442123 4606087.590792159),2017-03-22,0.0103,0.0241,0.0053,0.4775,0.0414,0.2885,0.4577,0.4746,0.1137,0.0441,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,46,AA.S_Capitanata.34_2017_LAI,9:56 AM,Riefolo C. - Ruggieri S.,41.605276,15.529955,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.080,0.170,,,,,
51,POINT (546789.4193243458 4606136.086296381),2017-03-21,0.0212,0.0416,0.0135,0.5134,0.0615,0.3373,0.4959,0.5133,0.1538,0.0642,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,33,AA.S_Capitanata.21_2017_LAI,5:32 PM,Riefolo C. - Ruggieri S.,41.605563,15.561514,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.300,0.190,,,,,
52,POINT (544213.3981562069 4606165.859917296),2017-03-21,0.0137,0.0324,0.0125,0.3586,0.0551,0.2675,0.3593,0.3841,0.1106,0.0471,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,24,AA.S_Capitanata.12_2017_LAI,4:38 PM,Riefolo C. - Ruggieri S.,41.605978,15.530603,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,6.545,0.870,,,,,
53,POINT (544789.7881912473 4606474.305223525),2017-03-21,0.0148,0.0324,0.0172,0.3137,0.0593,0.2331,0.3015,0.3219,0.1194,0.0619,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,25,AA.S_Capitanata.13_2017_LAI,4:42 PM,Riefolo C. - Ruggieri S.,41.608724,15.537543,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.315,0.255,,,,,
54,POINT (543584.9452567669 4606588.251173729),2017-03-22,0.0154,0.0299,0.0111,0.3874,0.0534,0.2833,0.3864,0.4058,0.1201,0.0509,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,47,AA.S_Capitanata.35_2017_LAI,10:24 AM,Riefolo C. - Ruggieri S.,41.609817,15.523092,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.900,0.370,,,,,
55,POINT (547540.649867795 4607232.2968119355),2017-03-21,0.029,0.0454,0.0231,0.4721,0.0748,0.3708,0.4657,0.4774,0.123,0.0485,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,35,AA.S_Capitanata.23_2017_LAI,5:38 PM,Riefolo C. - Ruggieri S.,41.615392,15.570616,>50 cm,40,Horse beans,,,Favino,Vicia Faba var. minor Beck.,,,,Sunny - no clouds,3.920,0.530,,,,,
56,POINT (543376.259894208 4607271.352881742),2017-03-22,0.0187,0.0401,0.0164,0.3825,0.0692,0.2918,0.3792,0.388,0.1371,0.0629,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,49,AA.S_Capitanata.37_2017_LAI,10:38 AM,Riefolo C. - Ruggieri S.,41.615981,15.520637,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.100,0.140,,,,,
57,POINT (543512.3552929165 4607361.329419552),2017-03-22,0.022,0.0558,0.0153,0.5825,0.083,0.4112,0.5771,0.5889,0.172,0.0728,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,48,AA.S_Capitanata.36_2017_LAI,10:29 AM,Riefolo C. - Ruggieri S.,41.616784,15.522277,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.580,0.060,,,,,
58,POINT (546101.5415077425 4607692.009620266),2017-03-21,0.0151,0.033,0.009,0.5328,0.0537,0.3393,0.5194,0.5474,0.141,0.0567,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,26,AA.S_Capitanata.14_2017_LAI,4:59 PM,Riefolo C. - Ruggieri S.,41.619617,15.553379,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,6.810,0.410,,,,,
59,POINT (546101.5415077425 4607692.009620266),2017-03-21,0.0151,0.033,0.009,0.5328,0.0537,0.3393,0.5194,0.5474,0.141,0.0567,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,27,AA.S_Capitanata.15_2017_LAI,5:01 PM,Riefolo C. - Ruggieri S.,41.619617,15.553379,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,6.970,1.428,,,,,
60,POINT (546055.382444717 4607861.584461179),2017-03-21,0.0169,0.0369,0.01,0.5223,0.0557,0.3366,0.5114,0.5374,0.1402,0.0565,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,28,AA.S_Capitanata.16_2017_LAI,5:02 PM,Riefolo C. - Ruggieri S.,41.621147,15.552838,>50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,5.840,0.540,,,,,
61,POINT (547879.1943226054 4607966.9895228455),2017-03-21,0.0301,0.0532,0.0306,0.2839,0.0822,0.2276,0.27,0.2759,0.1494,0.0819,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,32,AA.S_Capitanata.20_2017_LAI,5:31 PM,Riefolo C. - Ruggieri S.,41.621989,15.574738,10-30 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.870,0.390,,,,,
62,POINT (547658.3562360774 4608052.344647442),2017-03-21,0.042,0.0672,0.0485,0.3132,0.1117,0.2491,0.291,0.3084,0.186,0.1072,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,31,AA.S_Capitanata.19_2017_LAI,5:22 PM,Riefolo C. - Ruggieri S.,41.622771,15.572094,10-30 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,6.000,0.710,,,,,
63,POINT (547046.6663488745 4608197.644942686),2017-03-21,0.012,0.0243,0.0057,0.5005,0.0393,0.3048,0.4877,0.5164,0.1022,0.0364,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,29,AA.S_Capitanata.17_2017_LAI,5:16 PM,Riefolo C. - Ruggieri S.,41.624116,15.564763,>50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,5.480,0.150,,,,,
64,POINT (547018.0425307036 4608345.234485996),2017-03-21,0.0132,0.0298,0.0098,0.4035,0.0522,0.2724,0.3776,0.4006,0.1007,0.0411,0,0,0,0,40,155,0,0,2017-03-29,-8 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,30,AA.S_Capitanata.18_2017_LAI,5:20 PM,Riefolo C. - Ruggieri S.,41.625447,15.564431,>50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,6.090,0.790,,,,,
65,POINT (543131.2620112293 4608583.649891334),2017-03-22,0.0184,0.0427,0.0157,0.3346,0.0713,0.2578,0.3243,0.3345,0.1293,0.0608,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,50,AA.S_Capitanata.38_2017_LAI,10:44 AM,Riefolo C. - Ruggieri S.,41.627814,15.517791,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.590,0.100,,,,,
66,POINT (542649.5312055713 4609130.242294302),2017-03-22,0.0143,0.0324,0.0088,0.4155,0.0569,0.3078,0.4233,0.4389,0.1186,0.0474,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,52,AA.S_Capitanata.40_2017_LAI,10:49 AM,Riefolo C. - Ruggieri S.,41.632763,15.512047,30-50 cm,35,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.310,0.290,,,,,
67,POINT (542551.5392261946 4609248.90324339),2017-03-22,0.0283,0.0465,0.0294,0.3041,0.0776,0.2672,0.3051,0.3233,0.1222,0.0601,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,53,AA.S_Capitanata.41_2017_LAI,10:51 AM,Riefolo C. - Ruggieri S.,41.633837,15.510879,>50 cm,40,Horse beans,,,Favino,Vicia Faba var. minor Beck.,,,,Sunny - no clouds,1.880,0.510,,,,,
68,POINT (542696.6128024166 4609281.073515966),2017-03-22,0.0363,0.0558,0.0447,0.2356,0.0843,0.2119,0.2381,0.2546,0.1448,0.0915,0,0,0,0,40,155,0,0,2017-03-29,-7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWG/SENTINEL2A_20170329-095024-458_L2A_T33TWG_D_V1-4_roi_0.tif,51,AA.S_Capitanata.39_2017_LAI,10:47 AM,Riefolo C. - Ruggieri S.,41.634119,15.512623,>50 cm,40,Horse beans,,,Favino,Vicia Faba var. minor Beck.,,,,Sunny - no clouds,5.790,0.990,,,,,
